x1,x2,label
-14.58418924181517,-13.013387633770769,class_a
-4.402099369284795,18.24847408462974,class_a
-15.931554580412987,-4.804686775173324,class_a
6.720278157957932,-16.751383419064418,class_a
1.4400609297591354,15.133111342981886,class_a
-17.232388392340514,-9.959588820985955,class_a
-18.46246481742204,1.3792925441680015,class_a
-5.8132420679469865,-14.141014044511767,class_a
15.443305114261308,-1.654532235404913,class_a
16.229023468849682,-2.6865993806416886,class_a
15.611574749805593,7.1627538583181405,class_a
-15.590802749812157,-10.779302762923386,class_a
-15.169536058238853,-1.979956706719713,class_a
-11.008827642710436,-11.049595055458465,class_a
-17.37677298658815,1.2055989872284554,class_a
4.622702838216038,16.09511158291097,class_a
-8.476200893246968,12.892421856017455,class_a
-0.7613579068486988,-18.467690555589268,class_a
17.106096886193544,-7.606414127490864,class_a
-9.857312075078504,-14.829694102310322,class_a
11.945648197743532,8.635409425267556,class_a
-7.246551104596269,-15.245379304261922,class_a
-2.619148067026135,-15.254181510603345,class_a
5.608905496342914,17.450173197562354,class_a
-11.75735315187269,-14.32810081811451,class_a
-18.11938035803692,1.3521992145732884,class_a
15.952142051670773,-0.5368662052631896,class_a
-13.671204992579213,9.127309743433361,class_a
8.780257000374089,-14.996261546161902,class_a
-4.486516499588526,20.291124726443933,class_a
12.878677225695167,13.028209489795348,class_a
-13.99973517191499,-12.712462123975909,class_a
-13.871490081449465,-9.7755084833067,class_a
2.8823723586806036,-18.851577252537403,class_a
-10.534843216116592,12.679527993544752,class_a
-13.444927871916319,-8.613778355946062,class_a
14.855954677052098,5.742885013504092,class_a
-14.764599693125808,-2.9151134343607383,class_a
-0.12978069449978813,-15.477653235211607,class_a
13.756555629156571,-4.910901453886938,class_a
14.24790030143194,-3.373276948172948,class_a
4.934100735506939,15.027503605799078,class_a
8.847641479206306,-13.135777177611246,class_a
-13.0717172084186,-10.325893972017871,class_a
15.580209601658343,-1.5174455714539572,class_a
-3.4254830944031287,-19.756369863141263,class_a
-17.80955403691903,7.28255595682391,class_a
8.415823911569737,-16.23352180592671,class_a
13.739623489858115,-9.404779360510641,class_a
13.211475554030889,10.288219333708735,class_a
-17.258432142781814,-3.4794081221937065,class_a
5.243254577221724,14.454181787512672,class_a
6.611222236670761,15.91496241583575,class_a
-11.62948540586255,12.755924352929398,class_a
-12.308237554211862,7.952572133531248,class_a
-15.203458569719299,13.299332791333741,class_a
-16.893012946738455,2.287765293435142,class_a
2.3805113321338345,-17.23272256361294,class_a
15.641052657119522,3.715507195831922,class_a
4.36540057314665,17.97051930860855,class_a
-5.6117598419364025,-15.694126182054697,class_a
13.705929590840432,11.522965137706615,class_a
-11.693643747344929,9.705107935110508,class_a
-3.0628082939127332,17.260134439159884,class_a
-18.15772781047686,6.114678392767239,class_a
10.443751583024378,-13.396384328261933,class_a
-5.240942372553063,15.400421694897956,class_a
-18.45843638190298,3.6105581004146594,class_a
10.072799746737934,15.069221631958413,class_a
0.1487408194230434,-14.369359779150871,class_a
-6.61448738157839,-12.985990547287422,class_a
-12.08308457738885,14.200349260333224,class_a
1.9110689246759502,16.5116568445552,class_a
12.45668887047789,9.9601203252701,class_a
13.995758584616473,-11.573120035364695,class_a
15.90296489124286,-6.2493535891877965,class_a
-12.339565845899745,-11.459870950659658,class_a
19.304328347959892,9.021965178852396,class_a
-19.289378620459246,-1.2754164079421648,class_a
-15.143034596039712,-12.214532543521276,class_a
15.40539033862139,-8.884743834599083,class_a
-3.878314230014783,15.29182144171531,class_a
17.542804433594608,4.142826802589674,class_a
-14.083599944671958,-11.004548166987556,class_a
15.878975463752727,9.564666831155407,class_a
-7.684201334094923,-16.168055956624062,class_a
16.48408313731527,-5.1201030117818895,class_a
-10.51873069886657,-12.5273529469394,class_a
-13.928522761689631,-10.437948063267719,class_a
-1.508998657570265,14.033221785875666,class_a
2.1414149647332215,-16.896864970709593,class_a
-16.34434558440515,-2.6292515944700328,class_a
-12.92636015743361,6.587165668574304,class_a
13.726950030239413,11.49853303399413,class_a
12.706188162924887,-9.441283716148101,class_a
-4.5213282134511585,14.852115877693253,class_a
-15.227918132475763,6.46988278473442,class_a
3.7914352517980516,-17.83715173881037,class_a
-17.968065720132902,-9.850864379672585,class_a
-16.2307525581829,4.726834686819631,class_a
-0.33312955926361454,15.089945088926545,class_a
9.175512374242796,13.668284435539718,class_a
16.94643977693281,-4.811592892699739,class_a
-6.880071312261102,-15.890239510944918,class_a
-10.850313757566266,12.765107985295241,class_a
3.1510462858729156,-14.53761647711199,class_a
-9.823924914931256,15.334137077811409,class_a
17.496165366882735,-2.269120752976799,class_a
11.126206459831955,-13.60545118254527,class_a
12.194900912583714,-14.86433734156466,class_a
-12.00127884337117,-7.286771529596743,class_a
13.124463143085228,8.182475589904435,class_a
-6.571135614310868,-16.453151022139053,class_a
13.137956092401195,-8.755264828530919,class_a
15.490221211663314,-2.3729049300203258,class_a
19.935799116927228,-1.558555126370032,class_a
6.478869581383638,15.268517580341705,class_a
-14.989451553097506,-5.902477723992989,class_a
2.2546149220240936,-17.078860533795993,class_a
15.808887669493851,-4.957431597918328,class_a
15.012308559921776,4.690970647556408,class_a
-10.849883483051055,-12.912814764313408,class_a
11.13458214408064,11.720144129602494,class_a
-17.258373511641455,-8.733650340715702,class_a
8.4532006647704,10.517998388402065,class_a
-11.359189349075836,8.89550947928821,class_a
12.276153348273233,11.992699675229948,class_a
8.767606773748964,-12.251689561806,class_a
-9.096896091259678,-13.990626758680577,class_a
1.4606743118181542,17.113169081971776,class_a
14.11176532600685,-1.4922258328588733,class_a
17.71976244557529,4.328847181764945,class_a
-11.716376662605837,11.733954024919326,class_a
7.017719483387112,15.115462505199767,class_a
-8.312222225604343,14.930196821775104,class_a
-12.501692630884003,5.42394786477716,class_a
-13.297889656536617,6.089052209917244,class_a
14.138425239945605,8.553531632425475,class_a
-15.252585731862759,4.910901679968635,class_a
-14.737187620396423,-6.598037158259519,class_a
11.097800263896291,14.722631490942094,class_a
3.6233008006495337,-17.106003616140654,class_a
-13.750167368939989,-4.595118265101923,class_a
-11.246307462977505,14.451453007380819,class_a
1.7210114617074266,-18.209350278743514,class_a
8.518856235999332,14.339143904742219,class_a
-14.444023141881246,6.29062664851683,class_a
16.49351504240578,7.132627591711477,class_a
-17.546108196835608,-4.319943971346122,class_a
-13.311061778216477,-13.24133626241364,class_a
15.404128210930674,4.861176145648999,class_a
11.539867029923993,13.219241074677626,class_a
-1.4777019861375753,15.611325748279631,class_a
13.316835391177207,7.929586684088349,class_a
-9.51305312216022,-14.76534508433201,class_a
-5.5091986972393725,17.548985220974824,class_a
-4.032365038642434,18.064667065431337,class_a
16.084766893523373,-8.976561082569848,class_a
-6.370546799649718,-18.867153972610634,class_a
-9.282819473963421,9.518660855454943,class_a
-1.8112745375334203,-20.836018185378204,class_a
-17.14434691962887,-0.5740845397211946,class_a
-1.3457240119041016,-16.948063831449733,class_a
-10.26700963753886,-13.89021922756719,class_a
15.529278028082926,10.46055372616808,class_a
-1.2205500954482094,16.594407208397964,class_a
-4.69475950982226,15.169588440502508,class_a
-13.781362587682937,2.3088826952848955,class_a
-16.912469980209668,9.855468117398582,class_a
15.53913892661941,2.454960362946334,class_a
-4.524564692373637,14.798249816530276,class_a
11.016249869696422,14.652368541381506,class_a
15.703731605836953,-7.663339563423833,class_a
-4.482197325075858,15.401462272534038,class_a
8.921850444498208,-15.0864666095938,class_a
14.111852721682395,-8.217234068202377,class_a
15.412708716057478,7.620040326864686,class_a
7.992232849254231,-16.61766091792965,class_a
16.819113718060958,-2.801883376219986,class_a
-5.279042771192387,16.255328374887842,class_a
-9.27297866064671,-12.057577054489816,class_a
7.158408419729828,15.042078927077322,class_a
14.778700750659247,6.392631060209792,class_a
15.396780893686188,-0.6570520281753479,class_a
13.003615393430563,12.51190604926526,class_a
-12.479109789969598,7.437569316411302,class_a
6.386484677863065,16.43664841609556,class_a
8.343577740543601,13.992728470482014,class_a
8.888526978447553,12.285966705975625,class_a
15.286849096239024,5.582679386577034,class_a
-0.5851047834658573,15.570574167046255,class_a
-4.4644425958865765,-14.847835305368488,class_a
17.81273552047939,4.890598059497105,class_a
17.656248108922465,-3.713564950141798,class_a
11.148826081815036,-13.108991591880475,class_a
-3.8451238756782122,-18.164024157387402,class_a
-8.31497606730453,-15.515672511269303,class_a
16.85997113599563,-1.9207486730241783,class_a
16.557744633133723,3.2895183206758967,class_a
-17.778586825019083,-5.366548986151232,class_a
-3.6972040953215304,-15.015134617543678,class_a
-11.715927164153408,13.625539428091079,class_a
6.8599494203400875,-12.7554034259336,class_a
4.223458727955987,17.614496374311017,class_a
0.6584348831250373,-17.233546113451844,class_a
-10.386513142980643,-12.89035737214659,class_a
-16.24445949249188,-10.736595428670318,class_a
16.020073896099852,6.6786271620342035,class_a
-2.7430207780457576,-14.700323432188155,class_a
-12.011634222647467,-11.345993926087624,class_a
4.411683656192451,17.129945188226525,class_a
-4.6526731783814785,-16.343354808911062,class_a
-13.510449603423867,-11.977399288971514,class_a
-11.262591867819262,11.507000502508697,class_a
13.416458357391944,-9.114299650717154,class_a
10.223279686336118,14.830441094681163,class_a
-12.805891344724929,-12.825310120215084,class_a
8.622107432577286,-14.878709291788734,class_a
-15.836686433115284,-6.402635448722516,class_a
-17.03717978593665,-7.237510138245913,class_a
-9.43760429743567,13.888375351711366,class_a
-0.973151244935887,-18.150264849596105,class_a
-18.198739172794486,-5.104091672762161,class_a
-3.536641982379054,-17.781756761859207,class_a
13.334828045847836,8.527247797280479,class_a
-12.085966973278728,-11.46437318241064,class_a
-5.469491928567666,18.135448026361743,class_a
16.62401026393887,0.39168687573778876,class_a
-15.90949970666941,-8.55852788536835,class_a
1.6856549722705496,-16.11493213425252,class_a
13.7366417586489,8.260102577261556,class_a
-4.083399516657412,-17.00933036003228,class_a
-13.260579588706886,-7.608836130426245,class_a
12.161105008819863,-10.153502403126936,class_a
-0.33513810265085814,-19.11838856521224,class_a
-13.41070518950377,11.002099215865064,class_a
12.480885836223283,13.008592990183038,class_a
-8.342849246586953,18.26638817159506,class_a
-9.333338687629855,13.635641798087422,class_a
10.559707903319394,13.357577224358778,class_a
1.6296539680143811,17.66755190213732,class_a
13.967316298431955,13.15582216486276,class_a
14.112585785104754,-8.798012495674357,class_a
12.378657022391558,-12.612833968050177,class_a
16.992593496475955,2.576644967946154,class_a
-10.79595170418672,-14.789082922070312,class_a
-14.902975902560803,10.049735436034878,class_a
-5.695772563284054,17.712660444767625,class_a
-12.965833968025722,-13.55719843897892,class_a
5.960428760035281,13.362805182250941,class_a
-16.3108489204523,4.406798561714641,class_a
13.773031276545959,12.1582286962561,class_a
1.016536405520654,-14.375247611905063,class_a
11.679966128277913,12.630716835794514,class_a
-4.021620862390215,-13.527671280613244,class_a
13.946407850277193,-12.250807811293756,class_a
-12.867056421124708,12.464076827357964,class_a
16.037423591946645,8.110105494834503,class_a
-9.89882452260298,-17.80788325637853,class_a
-14.957794094179667,-9.784124884495046,class_a
-14.823636208785784,3.812581577597359,class_a
-16.843423513539094,-5.24814031451597,class_a
12.004161834931915,-10.232573617881158,class_a
16.036781808296784,-6.21717382778858,class_a
17.671753171635633,-3.5920658765308877,class_a
-14.804135949514018,3.4984840057640216,class_a
3.624339010283304,18.834292595540024,class_a
-2.8859381093036256,-13.769872735246139,class_a
3.9573634534442483,-16.92761336629877,class_a
10.739541479198355,10.707910862301622,class_a
7.391577032043006,14.507130433008836,class_a
17.393325471461676,-1.2343968404356456,class_a
-13.128379725320329,-10.67802792785204,class_a
7.325357664454313,18.675097505180474,class_a
-17.727575006181105,6.733185488235159,class_a
-7.8935855309964005,13.029243355875613,class_a
-14.773607615793129,-6.953705095154567,class_a
1.6827194805593308,17.84775725621314,class_a
14.95645880655021,-5.132765790078056,class_a
-14.114470729100457,-9.715015559607581,class_a
-7.78728137460482,-13.987976907731944,class_a
-5.997072819339362,-18.077063081406642,class_a
-5.973389085040173,-12.634566622162755,class_a
1.2244859038764462,17.147461102683057,class_a
17.231821023751785,-5.2918543651256105,class_a
-12.815881595476794,10.557065287279128,class_a
15.092080834921964,5.955500509587562,class_a
-14.950581718224244,10.628789047598344,class_a
6.370742202813314,14.122857836384902,class_a
-4.705391743334115,-15.655138609504672,class_a
-6.805661682616225,13.310449479413153,class_a
-15.877878320542841,-1.1592234692248296,class_a
17.068860544614317,-0.03646582629862345,class_a
-0.6370447898336654,-17.008682634192073,class_a
4.390498680281493,-14.76991991784005,class_a
-13.688274908592527,13.995601641876092,class_a
7.520815204633128,-16.68052972571168,class_a
15.609398427075044,2.907280986138851,class_a
-10.775291448805353,12.042265161138106,class_a
-15.998305252280913,-4.397116334363535,class_a
8.37760853735754,-15.541517663157741,class_a
-16.384981366332422,0.9222112452763563,class_a
7.112861633623626,-18.159440761961164,class_a
11.691404281880647,13.709059222636094,class_a
-7.206676926780412,12.633418445753527,class_a
-17.577319765991042,3.502907176765147,class_a
-4.246990872520076,21.046293673145,class_a
-11.53704639802003,-6.532970225348609,class_a
2.7747037634165315,-17.6054041126984,class_a
1.3152523885024783,-15.08048780270474,class_a
5.70078320218013,14.14135772463425,class_a
-0.10005572950688889,16.660871694588067,class_a
15.665754854687064,2.5975929290185062,class_a
9.937855427894062,-11.623795427856367,class_a
14.222650396964942,-13.039330776206043,class_a
-17.828387295519548,-4.217202116598353,class_a
-4.450536865947455,18.845211513939716,class_a
4.9215049949002045,16.86757005191502,class_a
14.295425892509929,11.211450069618227,class_a
