x1,x2,label
0.20761007463882217,0.1600686265551914,class_a
0.24075966704076654,0.29592528342650726,class_a
0.3355506744560312,0.20945698634071008,class_a
0.2016838784871632,0.16759467362161828,class_a
0.21274535895034036,0.2098356424683743,class_a
0.12104767551822299,0.14067969525533305,class_a
0.27173584864084016,0.25901642302463,class_a
0.2126558286893263,0.18487333267531453,class_a
0.2405801648134457,0.2908238871330195,class_a
0.2404557118510452,0.20537749779991485,class_a
0.26308037805506895,0.24103994852115423,class_a
0.22037902480704372,0.18158090027750826,class_a
0.1493031228092068,0.20980188388304633,class_a
0.26194145925551204,0.25045082689142456,class_a
0.2156821061257424,0.1622496324454452,class_a
0.1740836164273879,0.20403376121672956,class_a
0.19209529671174624,0.21813200763705123,class_a
0.202942416896155,0.09733786003805008,class_a
0.24198328720150178,0.21032541532854349,class_a
0.17221517882110418,0.0610807862749663,class_a
0.15033163598801824,0.22330891224008598,class_a
0.21336003506478066,0.11307916743563502,class_a
0.21386741756621538,0.16797565588067856,class_a
0.3140927470715772,0.15229351238462552,class_a
0.15091845612350455,0.18693772146035692,class_a
0.20862898980061284,0.21064929187452866,class_a
0.26956862799794,0.19823204534651936,class_a
0.2868245061867851,0.17834772584381212,class_a
0.11752808647532893,0.2572592499127919,class_a
0.24149867595305632,0.20572870327014262,class_a
0.21373003018228987,0.2501644567940462,class_a
0.2774913549338508,0.1645886216181519,class_a
0.27311157228149174,0.2126457564953858,class_a
0.15425667257098524,0.19620338359934733,class_a
0.19810508953554024,0.2245216356348168,class_a
0.11900091384975849,0.325506981491447,class_a
0.22240812608488075,0.1658817844975052,class_a
0.16388820108168134,0.10113902964457264,class_a
0.2701829474888785,0.27186817536713515,class_a
0.21931067302071627,0.2669363433601404,class_a
0.21157717663475067,0.15161615267298845,class_a
0.225662478475829,0.25722248300800177,class_a
0.21914832469184628,0.1527647047559737,class_a
0.17424658910418928,0.13213900374091292,class_a
0.27517383341944246,0.22068460999930065,class_a
0.20606340376553334,0.2689711040230537,class_a
0.1116678275260573,0.21094378874783895,class_a
0.22710304724122055,0.21631379912661614,class_a
0.2452445751816978,0.21727127724496917,class_a
0.14102885672514265,0.27092131727845337,class_a
0.2960870459609686,0.2308615996300346,class_a
0.1319942563406284,0.24839960197772654,class_a
0.24118498016512366,0.24333771906782722,class_a
0.1880658149743617,0.12243260060932143,class_a
0.25064803571166383,0.2636121084211363,class_a
0.1847489902056298,0.2779440533335848,class_a
0.22145518008738682,0.3053308906155323,class_a
